MH_Time;MH_DOY;MH_0.1 m;MH_0.3 m;MH_0.5 m;MH_1.0 m;MH_3.0 m;MH_5.0 m;MH_7 m;IH_Time;IH_DOY;IH_0.1 m;IH_0.3 m;IH_0.5 m;IH_1.0 m;IH_3.0 m;IH_5.0 m
2009-06-18 20:20;169.847;9.916;9.896;9.832;9.742;;;;2009-06-18 20:20;169.847;11.266;11.246;11.260;11.248;;
2009-06-18 21:10;169.882;9.843;9.846;9.807;9.791;;;;2009-06-18 21:10;169.882;11.217;11.222;11.235;11.224;;
2009-06-18 22:00;169.917;9.818;9.822;9.782;9.742;8.822;7.483;7.190;2009-06-18 22:00;169.917;11.168;11.149;11.187;11.200;11.169;9.665
2009-06-18 22:50;169.951;9.818;9.797;9.758;9.643;;;;2009-06-18 22:50;169.951;11.144;11.124;11.138;11.151;;
2009-06-18 23:40;169.986;9.744;9.748;9.733;9.717;;;;2009-06-18 23:40;169.986;11.071;11.075;11.089;11.102;;
2009-06-19 00:30;170.021;9.695;9.699;9.684;9.668;;;;2009-06-19 00:30;170.021;11.022;11.002;11.040;11.029;;
2009-06-19 01:20;170.056;9.596;9.600;9.585;9.594;;;;2009-06-19 01:20;170.056;10.949;10.954;10.992;10.956;;
2009-06-19 02:10;170.090;9.522;9.551;9.536;9.544;;;;2009-06-19 02:10;170.090;10.851;10.856;10.894;10.883;;
2009-06-19 03:00;170.125;9.449;9.452;9.437;9.446;9.020;7.458;7.165;2009-06-19 03:00;170.125;10.803;10.807;10.845;10.834;10.804;9.788
2009-06-19 03:50;170.160;9.374;9.378;9.363;9.396;;;;2009-06-19 03:50;170.160;10.754;10.734;10.748;10.736;;
2009-06-19 04:40;170.194;9.325;9.304;9.314;9.298;;;;2009-06-19 04:40;170.194;10.705;10.660;10.723;10.712;;
2009-06-19 05:30;170.229;9.300;9.279;9.289;9.273;;;;2009-06-19 05:30;170.229;10.705;10.636;10.699;10.663;;
2009-06-19 06:20;170.264;9.300;9.279;9.289;9.273;;;;2009-06-19 06:20;170.264;10.705;10.612;10.674;10.663;;
2009-06-19 07:10;170.299;9.325;9.304;9.314;9.298;;;;2009-06-19 07:10;170.299;10.680;10.612;10.674;10.638;;
2009-06-19 08:00;170.333;9.399;9.378;9.363;9.347;8.921;7.483;7.140;2009-06-19 08:00;170.333;10.729;10.636;10.699;10.663;10.608;9.788
2009-06-19 08:50;170.368;9.449;9.452;9.462;9.421;;;;2009-06-19 08:50;170.368;10.729;10.709;10.748;10.712;;
2009-06-19 09:40;170.403;9.547;9.551;9.536;9.471;;;;2009-06-19 09:40;170.403;10.851;10.807;10.845;10.785;;
2009-06-19 10:30;170.438;9.744;9.699;9.684;9.569;;;;2009-06-19 10:30;170.438;10.998;10.954;10.992;10.956;;
2009-06-19 11:20;170.472;10.015;9.994;9.881;9.717;;;;2009-06-19 11:20;170.472;11.144;11.173;11.162;11.102;;
2009-06-19 12:10;170.507;10.358;10.337;10.200;10.086;;;;2009-06-19 12:10;170.507;11.387;11.416;11.381;11.370;;
2009-06-19 13:00;170.542;10.774;10.729;10.641;9.840;8.846;7.458;7.114;2009-06-19 13:00;170.542;11.970;11.951;11.867;11.856;11.096;9.813
2009-06-19 13:50;170.576;11.164;11.144;11.032;10.478;;;;2009-06-19 13:50;170.576;12.333;12.290;12.158;12.001;;
2009-06-19 14:40;170.611;11.504;11.436;11.349;9.742;;;;2009-06-19 14:40;170.611;12.744;12.507;12.400;12.389;;
2009-06-19 15:30;170.646;11.820;11.679;11.568;10.233;;;;2009-06-19 15:30;170.646;12.937;12.797;12.690;11.880;;
2009-06-19 16:20;170.681;11.747;11.679;11.641;10.942;;;;2009-06-19 16:20;170.681;13.202;13.110;12.931;11.929;;
2009-06-19 17:10;170.715;11.796;11.703;11.665;10.012;;;;2009-06-19 17:10;170.715;13.226;13.110;13.124;12.558;;
2009-06-19 18:00;170.750;12.304;11.679;11.324;10.331;8.871;7.433;7.140;2009-06-19 18:00;170.750;13.515;13.351;13.051;12.582;11.145;9.862
2009-06-19 18:50;170.785;12.232;12.139;12.101;10.478;;;;2009-06-19 18:50;170.785;13.346;13.279;12.955;12.340;;
2009-06-19 19:40;170.819;12.353;12.333;12.223;10.429;;;;2009-06-19 19:40;170.819;13.490;13.255;13.196;12.485;;
2009-06-19 20:30;170.854;12.328;12.333;11.980;10.453;;;;2009-06-19 20:30;170.854;13.418;13.255;13.148;12.582;;
2009-06-19 21:20;170.889;12.232;12.236;12.198;10.722;;;;2009-06-19 21:20;170.889;13.298;13.279;13.268;12.703;;
2009-06-19 22:10;170.924;12.038;12.042;12.005;10.551;;;;2009-06-19 22:10;170.924;13.105;13.110;13.124;12.992;;
2009-06-19 23:00;170.958;11.771;11.776;11.738;10.649;8.871;7.408;7.190;2009-06-19 23:00;170.958;13.033;13.014;13.027;13.016;11.072;9.862
2009-06-19 23:50;170.993;11.577;11.582;11.543;10.404;;;;2009-06-19 23:50;170.993;12.840;12.845;12.858;12.871;;
2009-06-20 00:40;171.028;11.261;11.265;11.251;11.088;;;;2009-06-20 00:40;171.028;12.647;12.628;12.665;12.654;;
2009-06-20 01:30;171.063;11.066;11.095;11.081;11.015;;;;2009-06-20 01:30;171.063;12.599;12.604;12.641;12.606;;
2009-06-20 02:20;171.097;10.749;10.778;10.739;10.747;;;;2009-06-20 02:20;171.097;12.285;12.265;12.279;12.268;;
2009-06-20 03:10;171.132;10.651;10.655;10.641;10.624;;;;2009-06-20 03:10;171.132;12.140;12.120;12.158;12.147;;
2009-06-20 04:00;171.167;10.627;10.607;10.592;10.527;8.896;7.433;7.165;2009-06-20 04:00;171.167;12.018;11.975;12.012;12.001;11.777;9.838
2009-06-20 04:50;171.201;10.456;10.460;10.445;10.453;;;;2009-06-20 04:50;171.201;11.897;11.878;11.916;11.904;;
2009-06-20 05:40;171.236;10.505;10.484;10.494;10.282;;;;2009-06-20 05:40;171.236;11.897;11.829;11.867;11.856;;
2009-06-20 06:30;171.271;10.505;10.460;10.470;10.404;;;;2009-06-20 06:30;171.271;11.873;11.805;11.867;11.832;;
2009-06-20 07:20;171.306;10.578;10.582;10.568;10.478;;;;2009-06-20 07:20;171.306;11.873;11.854;11.891;11.856;;
2009-06-20 08:10;171.340;10.700;10.704;10.666;10.600;;;;2009-06-20 08:10;171.340;11.994;11.975;11.988;11.904;;
2009-06-20 09:00;171.375;11.115;11.046;10.837;10.698;8.871;7.408;7.165;2009-06-20 09:00;171.375;12.261;12.217;12.134;12.050;11.728;9.887
2009-06-20 09:50;171.410;11.310;11.119;10.934;10.527;;;;2009-06-20 09:50;171.410;12.647;12.362;12.279;12.147;;
2009-06-20 10:40;171.444;11.553;11.363;10.714;10.600;;;;2009-06-20 10:40;171.444;12.599;12.338;12.279;12.219;;
2009-06-20 11:30;171.479;11.747;11.582;11.276;10.600;;;;2009-06-20 11:30;171.479;12.840;12.604;12.545;12.485;;
2009-06-20 12:20;171.514;11.917;11.824;11.713;10.698;;;;2009-06-20 12:20;171.514;13.081;12.845;12.762;12.727;;
2009-06-20 13:10;171.549;12.111;12.042;11.932;10.624;;;;2009-06-20 13:10;171.549;13.081;12.893;12.883;12.920;;
2009-06-20 14:00;171.583;12.304;12.212;12.126;11.405;8.871;7.508;7.140;2009-06-20 14:00;171.583;13.178;12.990;13.003;13.016;11.874;9.985
2009-06-20 14:50;171.618;12.473;12.430;12.392;11.987;;;;2009-06-20 14:50;171.618;13.442;13.255;13.268;13.281;;
2009-06-20 15:40;171.653;12.763;12.720;12.706;11.015;;;;2009-06-20 15:40;171.653;13.466;13.327;13.364;13.353;;
2009-06-20 16:30;171.688;12.956;12.888;12.682;11.064;;;;2009-06-20 16:30;171.688;13.659;13.544;13.581;13.473;;
2009-06-20 17:20;171.722;12.980;12.888;12.827;11.307;;;;2009-06-20 17:20;171.722;13.755;13.640;13.701;13.618;;
2009-06-20 18:10;171.757;12.884;12.816;12.754;11.332;;;;2009-06-20 18:10;171.757;13.611;13.544;13.605;13.570;;
2009-06-20 19:00;171.792;12.715;12.695;12.682;12.011;8.946;7.558;7.190;2009-06-20 19:00;171.792;13.635;13.592;13.629;13.546;11.850;10.034
2009-06-20 19:50;171.826;12.618;12.599;12.585;12.302;;;;2009-06-20 19:50;171.826;13.635;13.616;13.653;13.594;;
2009-06-20 20:40;171.861;12.546;12.575;12.537;11.648;;;;2009-06-20 20:40;171.861;13.563;13.544;13.581;13.570;;
2009-06-20 21:30;171.896;12.328;12.357;12.344;12.326;;;;2009-06-20 21:30;171.896;13.466;13.471;13.484;13.449;;
2009-06-20 22:20;171.931;12.232;12.236;12.223;12.181;;;;2009-06-20 22:20;171.931;13.298;13.279;13.316;13.305;;
2009-06-20 23:10;171.965;12.038;12.042;12.029;11.939;;;;2009-06-20 23:10;171.965;13.202;13.207;13.244;13.233;;
2009-06-21 00:00;172.000;11.868;11.897;11.883;11.866;8.846;7.659;7.190;2009-06-21 00:00;172.000;13.057;13.062;13.075;13.088;11.898;10.132
2009-06-21 00:50;172.035;11.796;11.800;11.762;11.769;;;;2009-06-21 00:50;172.035;12.961;12.966;13.003;12.992;;
2009-06-21 01:40;172.069;11.626;11.630;11.616;11.648;;;;2009-06-21 01:40;172.069;12.816;12.821;12.858;12.847;;
2009-06-21 02:30;172.104;11.456;11.460;11.446;11.453;;;;2009-06-21 02:30;172.104;12.671;12.676;12.714;12.703;;
2009-06-21 03:20;172.139;11.310;11.314;11.300;11.307;;;;2009-06-21 03:20;172.139;12.551;12.556;12.593;12.582;;
2009-06-21 04:10;172.174;11.188;11.192;11.178;11.186;;;;2009-06-21 04:10;172.174;12.478;12.483;12.496;12.485;;
2009-06-21 05:00;172.208;11.139;11.144;11.105;11.113;8.921;7.483;7.215;2009-06-21 05:00;172.208;12.454;12.435;12.424;12.437;12.310;10.181
2009-06-21 05:50;172.243;11.115;11.095;11.056;11.064;;;;2009-06-21 05:50;172.243;12.382;12.338;12.351;12.340;;
2009-06-21 06:40;172.278;11.139;11.119;11.056;11.015;;;;2009-06-21 06:40;172.278;12.357;12.290;12.279;12.292;;
2009-06-21 07:30;172.313;11.017;10.973;10.910;10.966;;;;2009-06-21 07:30;172.313;12.382;12.290;12.279;12.292;;
2009-06-21 08:20;172.347;11.139;11.119;11.056;11.088;;;;2009-06-21 08:20;172.347;12.502;12.362;12.327;12.340;;
2009-06-21 09:10;172.382;11.310;11.290;11.276;11.259;;;;2009-06-21 09:10;172.382;12.454;12.386;12.376;12.364;;
2009-06-21 10:00;172.417;11.383;11.363;11.300;11.283;9.168;7.608;7.190;2009-06-21 10:00;172.417;12.792;12.531;12.521;12.558;12.286;10.181
2009-06-21 10:50;172.451;11.504;11.436;11.373;11.234;;;;2009-06-21 10:50;172.451;12.840;12.628;12.593;12.654;;
2009-06-21 11:40;172.486;11.577;11.533;11.519;11.356;;;;2009-06-21 11:40;172.486;12.840;12.725;12.690;12.703;;
2009-06-21 12:30;172.521;11.893;11.800;11.738;11.429;;;;2009-06-21 12:30;172.521;13.130;12.869;12.834;12.896;;
2009-06-21 13:20;172.556;12.207;12.115;12.053;11.599;;;;2009-06-21 13:20;172.556;13.226;13.014;12.979;13.040;;
2009-06-21 14:10;172.590;12.449;12.357;12.247;11.939;;;;2009-06-21 14:10;172.590;13.322;13.110;13.099;13.088;;
2009-06-21 15:00;172.625;12.642;12.551;12.489;12.205;9.588;7.583;7.165;2009-06-21 15:00;172.625;13.466;13.255;13.268;13.257;12.479;10.255
2009-06-21 15:50;172.660;12.860;12.816;12.779;12.011;;;;2009-06-21 15:50;172.660;13.515;13.375;13.412;13.377;;
2009-06-21 16:40;172.694;12.908;12.816;12.754;11.720;;;;2009-06-21 16:40;172.694;13.587;13.471;13.509;13.497;;
2009-06-21 17:30;172.729;12.980;12.961;12.947;11.818;;;;2009-06-21 17:30;172.729;13.587;13.544;13.581;13.546;;
2009-06-21 18:20;172.764;12.956;12.888;12.827;11.648;;;;2009-06-21 18:20;172.764;13.611;13.568;13.605;13.570;;
2009-06-21 19:10;172.799;12.932;12.888;12.851;11.963;;;;2009-06-21 19:10;172.799;13.635;13.592;13.653;13.618;;
2009-06-21 20:00;172.833;12.811;12.816;12.730;12.011;9.490;7.508;7.215;2009-06-21 20:00;172.833;13.635;13.616;13.653;13.618;12.552;10.328
2009-06-21 20:50;172.868;12.691;12.695;12.682;12.350;;;;2009-06-21 20:50;172.868;13.587;13.568;13.605;13.570;;
2009-06-21 21:40;172.903;12.546;12.599;12.585;12.326;;;;2009-06-21 21:40;172.903;13.539;13.544;13.557;13.546;;
2009-06-21 22:30;172.938;12.449;12.454;12.440;12.157;;;;2009-06-21 22:30;172.938;13.490;13.495;13.509;13.497;;
2009-06-21 23:20;172.972;12.425;12.430;12.368;12.084;;;;2009-06-21 23:20;172.972;13.346;13.351;13.412;13.425;;
2009-06-22 00:10;173.007;12.304;12.309;12.271;11.842;;;;2009-06-22 00:10;173.007;13.346;13.351;13.388;13.353;;
2009-06-22 01:00;173.042;12.111;12.139;12.101;11.890;9.440;7.533;7.165;2009-06-22 01:00;173.042;13.298;13.279;13.316;13.281;12.648;10.402
2009-06-22 01:50;173.076;12.038;12.042;12.005;11.818;;;;2009-06-22 01:50;173.076;13.226;13.207;13.244;13.233;;
2009-06-22 02:40;173.111;12.038;12.018;12.005;11.866;;;;2009-06-22 02:40;173.111;13.154;13.134;13.172;13.161;;
2009-06-22 03:30;173.146;11.917;11.921;11.908;11.696;;;;2009-06-22 03:30;173.146;13.081;13.086;13.099;13.112;;
2009-06-22 04:20;173.181;11.844;11.849;11.810;11.745;;;;2009-06-22 04:20;173.181;13.057;13.062;13.075;13.064;;
2009-06-22 05:10;173.215;11.868;11.849;11.835;11.623;;;;2009-06-22 05:10;173.215;13.057;13.062;13.075;13.064;;
2009-06-22 06:00;173.250;11.844;11.824;11.810;11.453;9.563;7.533;7.140;2009-06-22 06:00;173.250;13.033;13.038;13.051;13.040;12.600;10.304
2009-06-22 06:50;173.285;11.796;11.800;11.762;11.429;;;;2009-06-22 06:50;173.285;13.033;13.014;13.027;13.040;;
2009-06-22 07:40;173.319;11.844;11.849;11.810;11.380;;;;2009-06-22 07:40;173.319;13.057;13.038;13.051;13.040;;
2009-06-22 08:30;173.354;11.965;11.897;11.786;11.380;;;;2009-06-22 08:30;173.354;13.057;13.038;13.051;13.040;;
2009-06-22 09:20;173.389;12.038;11.994;11.641;11.283;;;;2009-06-22 09:20;173.389;13.130;13.086;13.075;13.088;;
2009-06-22 10:10;173.424;12.183;11.970;11.495;11.186;;;;2009-06-22 10:10;173.424;13.346;13.183;13.148;13.209;;
2009-06-22 11:00;173.458;12.425;12.139;11.641;11.210;9.514;7.533;7.140;2009-06-22 11:00;173.458;13.515;13.327;13.292;13.329;12.721;10.304
2009-06-22 11:50;173.493;12.715;11.994;11.616;11.210;;;;2009-06-22 11:50;173.493;13.635;13.495;13.460;13.473;;
2009-06-22 12:40;173.528;13.076;12.599;11.956;11.307;;;;2009-06-22 12:40;173.528;13.827;13.688;13.677;13.690;;
2009-06-22 13:30;173.563;13.245;12.720;12.223;11.307;;;;2009-06-22 13:30;173.563;14.043;13.904;13.893;13.810;;
2009-06-22 14:20;173.597;13.004;12.430;11.980;11.113;;;;2009-06-22 14:20;173.597;14.283;14.168;14.157;13.978;;
2009-06-22 15:10;173.632;13.774;13.129;12.730;11.526;;;;2009-06-22 15:10;173.632;14.402;14.264;14.301;14.146;;
2009-06-22 16:00;173.667;13.990;13.442;12.923;11.551;9.687;7.508;7.114;2009-06-22 16:00;173.667;14.546;14.407;14.444;14.170;12.793;10.353
2009-06-22 16:50;173.701;14.230;13.899;13.140;11.526;;;;2009-06-22 16:50;173.701;14.666;14.671;14.660;14.577;;
2009-06-22 17:40;173.736;14.349;13.563;13.309;11.623;;;;2009-06-22 17:40;173.736;14.738;14.719;14.732;14.673;;
2009-06-22 18:30;173.771;14.373;14.091;13.598;11.672;;;;2009-06-22 18:30;173.771;14.809;14.790;14.827;14.745;;
2009-06-22 19:20;173.806;14.301;14.139;13.405;11.672;;;;2009-06-22 19:20;173.806;14.857;14.838;14.851;14.816;;
2009-06-22 20:10;173.840;14.110;14.067;13.718;11.720;;;;2009-06-22 20:10;173.840;14.809;14.790;14.827;14.792;;
2009-06-22 21:00;173.875;13.918;13.875;13.477;11.696;9.613;7.508;7.089;2009-06-22 21:00;173.875;14.738;14.719;14.755;14.721;12.865;10.206
2009-06-22 21:50;173.910;13.798;13.755;13.429;11.963;;;;2009-06-22 21:50;173.910;14.690;14.671;14.708;14.697;;
2009-06-22 22:40;173.944;13.990;13.755;13.598;12.036;;;;2009-06-22 22:40;173.944;14.618;14.599;14.612;14.625;;
2009-06-22 23:30;173.979;13.918;13.779;13.549;11.866;;;;2009-06-22 23:30;173.979;14.498;14.503;14.516;14.529;;
2009-06-23 00:20;174.014;13.606;13.611;13.573;11.963;;;;2009-06-23 00:20;174.014;14.426;14.455;14.468;14.457;;
2009-06-23 01:10;174.049;13.269;13.250;13.237;12.036;;;;2009-06-23 01:10;174.049;14.354;14.359;14.396;14.385;;
2009-06-23 02:00;174.083;13.028;13.009;12.996;11.987;9.711;7.508;7.089;2009-06-23 02:00;174.083;14.283;14.288;14.324;14.314;12.938;10.230
2009-06-23 02:50;174.118;12.835;12.840;12.827;12.036;;;;2009-06-23 02:50;174.118;14.235;14.216;14.253;14.242;;
2009-06-23 03:40;174.153;12.691;12.695;12.658;12.036;;;;2009-06-23 03:40;174.153;14.139;14.120;14.157;14.146;;
2009-06-23 04:30;174.188;12.642;12.647;12.585;11.842;;;;2009-06-23 04:30;174.188;14.115;14.096;14.109;14.098;;
2009-06-23 05:20;174.222;12.715;12.671;12.610;12.084;;;;2009-06-23 05:20;174.222;14.067;14.072;14.085;14.026;;
2009-06-23 06:10;174.257;12.835;12.792;12.585;11.745;;;;2009-06-23 06:10;174.257;14.043;14.072;14.061;14.026;;
2009-06-23 07:00;174.292;12.956;12.816;12.730;11.963;9.711;7.533;7.064;2009-06-23 07:00;174.292;14.115;14.120;14.109;14.050;12.890;10.206
2009-06-23 07:50;174.326;12.763;12.623;12.295;11.648;;;;2009-06-23 07:50;174.326;14.259;14.144;14.157;14.122;;
2009-06-23 08:40;174.361;13.101;12.816;12.271;11.842;;;;2009-06-23 08:40;174.361;14.283;14.264;14.229;14.194;;
2009-06-23 09:30;174.396;13.197;12.864;12.440;11.672;;;;2009-06-23 09:30;174.396;14.618;14.479;14.372;14.314;;
2009-06-23 10:20;174.431;13.413;13.322;13.164;12.640;;;;2009-06-23 10:20;174.431;14.594;14.479;14.444;14.505;;
2009-06-23 11:10;174.465;13.726;13.635;13.573;12.592;;;;2009-06-23 11:10;174.465;14.857;14.647;14.636;14.673;;
2009-06-23 12:00;174.500;13.990;13.827;13.742;12.423;9.613;7.483;7.140;2009-06-23 12:00;174.500;15.024;14.862;14.827;14.840;13.106;10.230
2009-06-23 12:50;174.535;14.206;14.091;13.982;12.133;;;;2009-06-23 12:50;174.535;15.263;15.077;15.042;15.055;;
2009-06-23 13:40;174.569;14.301;14.211;14.150;12.011;;;;2009-06-23 13:40;174.569;15.335;15.125;15.114;15.151;;
2009-06-23 14:30;174.604;14.349;14.307;14.222;12.906;;;;2009-06-23 14:30;174.604;15.263;15.221;15.210;15.199;;
2009-06-23 15:20;174.639;14.709;14.594;14.557;13.026;;;;2009-06-23 15:20;174.639;15.622;15.460;15.472;15.438;;
2009-06-23 16:10;174.674;14.685;14.570;14.509;12.616;;;;2009-06-23 16:10;174.674;15.574;15.436;15.472;15.485;;
2009-06-23 17:00;174.708;14.565;14.522;14.509;12.954;9.563;7.659;7.114;2009-06-23 17:00;174.708;15.574;15.507;15.544;15.533;13.010;10.279
2009-06-23 17:50;174.743;14.589;14.570;14.533;13.532;;;;2009-06-23 17:50;174.743;15.526;15.483;15.496;15.485;;
2009-06-23 18:40;174.778;14.517;14.474;14.390;12.809;;;;2009-06-23 18:40;174.778;15.502;15.483;15.496;15.485;;
2009-06-23 19:30;174.813;14.301;14.259;14.198;13.219;;;;2009-06-23 19:30;174.813;15.335;15.316;15.353;15.342;;
2009-06-23 20:20;174.847;14.134;14.115;14.102;13.916;;;;2009-06-23 20:20;174.847;15.359;15.364;15.377;15.366;;
2009-06-23 21:10;174.882;13.942;13.947;13.934;13.652;;;;2009-06-23 21:10;174.882;15.240;15.245;15.257;15.247;;
2009-06-23 22:00;174.917;13.774;13.779;13.766;13.700;9.736;7.583;7.089;2009-06-23 22:00;174.917;15.144;15.149;15.162;15.151;13.540;10.328
2009-06-23 22:50;174.951;13.678;13.683;13.670;13.459;;;;2009-06-23 22:50;174.951;15.072;15.077;15.090;15.103;;
2009-06-23 23:40;174.986;13.510;13.539;13.525;13.459;;;;2009-06-23 23:40;174.986;14.977;14.982;15.018;15.008;;
2009-06-24 00:30;175.021;13.365;13.394;13.381;13.363;;;;2009-06-24 00:30;175.021;14.881;14.886;14.899;14.888;;
2009-06-24 01:20;175.056;13.293;13.298;13.285;13.219;;;;2009-06-24 01:20;175.056;14.785;14.790;14.803;14.816;;
2009-06-24 02:10;175.090;13.149;13.154;13.140;13.123;;;;2009-06-24 02:10;175.090;14.690;14.695;14.708;14.721;;
2009-06-24 03:00;175.125;13.028;13.033;13.020;12.930;9.711;7.759;7.140;2009-06-24 03:00;175.125;14.594;14.575;14.588;14.601;13.636;10.353
2009-06-24 03:50;175.160;12.908;12.913;12.899;12.809;;;;2009-06-24 03:50;175.160;14.546;14.551;14.564;14.577;;
2009-06-24 04:40;175.194;12.811;12.816;12.803;12.809;;;;2009-06-24 04:40;175.194;14.498;14.479;14.516;14.505;;
2009-06-24 05:30;175.229;12.860;12.840;12.803;12.713;;;;2009-06-24 05:30;175.229;14.522;14.479;14.492;14.481;;
2009-06-24 06:20;175.264;12.908;12.864;12.754;12.640;;;;2009-06-24 06:20;175.264;14.570;14.503;14.492;14.505;;
2009-06-24 07:10;175.299;12.787;12.768;12.706;12.592;;;;2009-06-24 07:10;175.299;14.450;14.431;14.444;14.457;;
2009-06-24 08:00;175.333;12.787;12.768;12.730;12.592;9.588;7.558;7.140;2009-06-24 08:00;175.333;14.426;14.431;14.420;14.433;14.020;10.377
2009-06-24 08:50;175.368;12.884;12.840;12.779;12.664;;;;2009-06-24 08:50;175.368;14.618;14.455;14.468;14.505;;
2009-06-24 09:40;175.403;13.028;12.961;12.899;12.761;;;;2009-06-24 09:40;175.403;14.594;14.503;14.492;14.529;;
2009-06-24 10:30;175.438;13.101;13.057;12.996;12.785;;;;2009-06-24 10:30;175.438;14.618;14.551;14.564;14.553;;
2009-06-24 11:20;175.472;13.365;13.322;13.237;12.882;;;;2009-06-24 11:20;175.472;14.905;14.719;14.684;14.721;;
2009-06-24 12:10;175.507;13.702;13.587;13.501;13.147;;;;2009-06-24 12:10;175.507;15.024;14.838;14.803;14.816;;
2009-06-24 13:00;175.542;13.942;13.851;13.790;13.243;9.637;7.634;7.114;2009-06-24 13:00;175.542;15.168;14.982;14.947;14.984;14.260;10.377
2009-06-24 13:50;175.576;14.230;14.163;14.078;12.857;;;;2009-06-24 13:50;175.576;15.311;15.149;15.138;15.127;;
2009-06-24 14:40;175.611;14.325;14.259;14.150;13.171;;;;2009-06-24 14:40;175.611;15.431;15.292;15.305;15.294;;
2009-06-24 15:30;175.646;14.541;14.474;14.437;13.243;;;;2009-06-24 15:30;175.646;15.478;15.364;15.425;15.414;;
2009-06-24 16:20;175.681;14.732;14.690;14.677;13.411;;;;2009-06-24 16:20;175.681;15.598;15.531;15.592;15.533;;
2009-06-24 17:10;175.715;14.852;14.809;14.797;13.604;;;;2009-06-24 17:10;175.715;15.669;15.579;15.639;15.605;;
2009-06-24 18:00;175.750;14.876;14.857;14.868;13.844;9.785;7.533;7.140;2009-06-24 18:00;175.750;15.741;15.674;15.735;15.676;14.403;10.426
2009-06-24 18:50;175.785;14.828;14.785;14.773;13.844;;;;2009-06-24 18:50;175.785;15.741;15.674;15.735;15.700;;
2009-06-24 19:40;175.819;14.804;14.809;14.773;14.180;;;;2009-06-24 19:40;175.819;15.693;15.674;15.711;15.676;;
2009-06-24 20:30;175.854;14.709;14.714;14.701;13.772;;;;2009-06-24 20:30;175.854;15.645;15.651;15.687;15.652;;
2009-06-24 21:20;175.889;14.589;14.618;14.605;14.323;;;;2009-06-24 21:20;175.889;15.622;15.627;15.639;15.629;;
2009-06-24 22:10;175.924;14.565;14.546;14.509;14.228;;;;2009-06-24 22:10;175.924;15.574;15.579;15.592;15.581;;
2009-06-24 23:00;175.958;14.397;14.402;14.366;14.347;9.785;7.634;7.114;2009-06-24 23:00;175.958;15.502;15.507;15.520;15.509;14.619;10.426
2009-06-24 23:50;175.993;14.541;14.522;14.413;14.276;;;;2009-06-24 23:50;175.993;15.431;15.460;15.472;15.461;;
2009-06-25 00:40;176.028;14.373;14.402;14.366;14.204;;;;2009-06-25 00:40;176.028;15.359;15.364;15.401;15.390;;
2009-06-25 01:30;176.063;14.230;14.211;14.198;14.084;;;;2009-06-25 01:30;176.063;15.311;15.316;15.353;15.342;;
2009-06-25 02:20;176.097;14.038;14.067;14.054;14.012;;;;2009-06-25 02:20;176.097;15.263;15.269;15.305;15.294;;
2009-06-25 03:10;176.132;13.966;13.971;13.982;13.964;;;;2009-06-25 03:10;176.132;15.192;15.221;15.234;15.223;;
2009-06-25 04:00;176.167;13.918;13.923;13.910;13.796;9.761;7.558;7.039;2009-06-25 04:00;176.167;15.168;15.149;15.186;15.175;14.595;10.426
2009-06-25 04:50;176.201;13.798;13.803;13.790;13.748;;;;2009-06-25 04:50;176.201;15.120;15.101;15.114;15.103;;
2009-06-25 05:40;176.236;13.774;13.779;13.742;13.700;;;;2009-06-25 05:40;176.236;15.072;15.077;15.090;15.079;;
2009-06-25 06:30;176.271;13.750;13.755;13.718;13.676;;;;2009-06-25 06:30;176.271;15.024;15.030;15.042;15.055;;
2009-06-25 07:20;176.306;13.654;13.635;13.622;13.508;;;;2009-06-25 07:20;176.306;15.001;14.982;14.995;15.008;;
2009-06-25 08:10;176.340;13.654;13.635;13.622;13.339;;;;2009-06-25 08:10;176.340;14.977;14.982;14.971;14.984;;
2009-06-25 09:00;176.375;13.702;13.683;13.622;13.219;9.810;7.583;7.013;2009-06-25 09:00;176.375;15.001;14.982;14.995;15.008;14.667;10.402
2009-06-25 09:50;176.410;13.726;13.731;13.646;13.339;;;;2009-06-25 09:50;176.410;15.001;14.982;14.995;15.008;;
2009-06-25 10:40;176.444;13.822;13.755;13.670;13.123;;;;2009-06-25 10:40;176.444;15.192;15.077;15.066;15.103;;
2009-06-25 11:30;176.479;13.894;13.851;13.790;13.098;;;;2009-06-25 11:30;176.479;15.120;15.077;15.090;15.103;;
